decile1b,decile3,decile1,race,cluster,lsat,ugpa,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,parttime,sex,tier,index6040,dropout,pass_bar
8,7,8,1,3,37,3.2,0.81,68,0.43,1,4,-61,0,1,3,746.315771,0,1
7,7,7,1,3,36,3.2,0.46,62,0.49,1,2,-60,0,0,3,730.526298,0,1
5,6,6,1,3,32,3.5,0.05,67,0.23,1,3,-60,0,0,3,697.368406,0,1
10,10,10,1,4,38,3.7,1.68,68,1.92,1,3,-61,0,0,5,812.105244,0,1
3,2,4,1,3,31,2.6,-0.43,68,-1.24,1,3,-61,0,1,3,591.578933,0,1
5,4,5,1,1,36,3.7,-0.02,69,-0.29,1,4,-68,0,1,4,780.526298,0,1
9,9,9,1,1,37,3.8,1.25,66,1.2,1,3,-59,0,1,4,806.315771,0,1
6,6,6,1,5,44,3.6,0.35,66,0.1,1,4,-59,0,1,6,896.842082,0,1
3,5,3,1,4,35,3.1,-0.74,69,-0.08,1,2,-62,0,0,5,704.736825,0,1
4,5,4,1,2,25,3.7,-0.42,68,-0.19,1,4,-61,0,1,2,606.842095,0,0
4,4,5,1,2,35,3.2,-0.27,10,-0.5,1,5,-8,0,0,2,714.736825,0,1
4,3,5,1,4,36,3.9,-0.24,46,-0.6,2,3,-44,1,1,5,800.526298,0,1
5,7,5,1,3,39,2.8,-0.14,64,0.29,1,3,-57,0,0,3,737.894717,0,1
10,10,10,1,5,39,3.7,1.95,69,2.23,1,5,-62,0,0,6,827.894717,0,1
9,10,9,1,1,39,3.6,1.26,69,2.05,1,4,-62,0,1,4,817.894717,0,1
2,2,2,1,3,30,3,-0.89,49,-0.95,2,3,-42,1,1,3,615.78946,0,1
7,8,7,1,3,36,2.9,0.46,68,0.59,1,3,-61,0,1,3,700.526298,0,1
7,6,7,1,2,28.7,3.3,0.43,68,0.13,1,4,-61,0,1,2,625.2631451,0,1
3,4,3,1,3,42,2.9,-0.62,69,-0.49,1,4,-62,0,1,3,795.263136,0,1
2,4,3,0,3,32,3.8,-0.8,64,-0.52,1,3,-57,0,0,3,727.368406,0,1
4,4,4,1,3,38,3,-0.26,68,-0.31,1,5,-61,0,1,3,742.105244,0,1
4,4,4,1,3,40,3.2,-0.39,68,-0.54,1,4,-61,0,1,3,793.68419,0,1
7,7,7,1,4,37,2.8,0.54,68,0.46,1,3,-61,0,0,5,706.315771,0,1
6,5,6,1,3,38,2.8,0.21,64,-0.09,2,4,-62,1,1,3,722.105244,0,1
1,1,1,0,3,25,3.2,-1.6,68,-2.03,1,3,-66,0,0,3,556.842095,0,0
7,8,8,1,3,35,3.2,0.53,68,0.63,1,4,-61,0,0,3,714.736825,0,1
7,6,7,1,1,39,3.3,0.49,69,0.15,1,4,-62,0,0,4,787.894717,0,1
2,4,3,1,3,38,3,-0.77,55,-0.54,1,4,-48,0,1,3,742.105244,0,1
4,5,4,1,1,37.5,3.7,-0.23,66,-0.15,1,4,-59,0,0,4,804.2105075,0,1
10,10,10,1,3,36,2.7,2.01,55,2.27,2,3,-53,1,0,3,680.526298,0,1
4,3,4,1,1,30,3.9,-0.28,68,-0.8,1,4,-61,0,0,4,705.78946,0,1
7,9,7,1,3,37,3.4,0.47,69,1.06,1,4,-62,0,0,3,766.315771,0,1
3,5,3,1,3,36,3.8,-0.64,66,-0.24,1,3,-64,0,1,3,790.526298,0,1
6,9,6,1,4,37,2.8,0.24,64,1.02,1,5,-57,0,0,5,706.315771,0,1
5,4,5,1,1,41,3.5,-0.1,69,-0.33,1,4,-62,0,1,4,839.473663,0,1
3,3,3,1,1,42,2.5,-0.69,65,-0.79,1,5,-58,0,1,4,755.263136,0,1
2,3,2,1,4,43,3.6,-0.84,65,-0.81,1,5,-58,0,1,5,881.052609,0,1
5,5,6,1,1,39,3.1,0.08,69,-0.09,1,4,-62,0,1,4,767.894717,0,1
3,2,3,1,5,42,3.8,-0.56,69,-1,1,4,-62,0,0,6,885.263136,0,1
6,8,6,1,1,39,3.5,0.26,55,0.66,1,3,-48,0,0,4,807.894717,0,1
9,8,9,1,3,36,3.4,1.16,69,0.74,1,3,-62,0,1,3,750.526298,0,1
5,5,5,1,1,40,3.2,-0.11,65,-0.12,1,4,-58,0,1,4,793.68419,0,1
9,5,9,1,3,39,2.6,0.9,69,-0.12,1,4,-62,0,0,3,717.894717,0,1
4,4,5,0,6,28,2.6,-0.09,62,-0.47,1,2,-55,0,0,1,544.210514,0,1
3,4,3,1,4,44,3.6,-0.55,65,-0.42,1,3,-58,0,0,5,896.842082,0,1
9,10,9,1,2,35,2.7,1.13,59,1.47,1,3,-57,0,1,2,664.736825,0,1
6,5,6,1,3,43,2.6,0.2,63,-0.27,1,4,-56,0,1,3,781.052609,0,1
6,3,6,1,2,29,2.3,0.17,66,-0.75,2,4,-64,1,0,2,529.999987,0,1
1,2,2,1,3,30,3,-1.17,66,-1.16,2,2,-64,1,1,3,615.78946,0,1
4,5,5,1,3,38,2.8,-0.2,60,-0.07,1,3,-53,0,0,3,722.105244,0,1
9,9,9,1,4,39,3.5,0.89,66,0.89,1,4,-59,0,0,5,807.894717,0,1
10,10,10,1,1,44,3.3,1.57,65,1.72,1,5,-58,0,1,4,866.842082,0,1
7,7,7,1,1,34,3.1,0.46,46,0.5,1,4,-39,0,0,4,688.947352,0,1
5,4,5,1,3,38,2.7,-0.05,68,-0.36,1,4,-61,0,1,3,712.105244,0,0
1,1,1,0,4,37,3,-1.87,66,-1.85,1,4,-59,0,1,5,726.315771,0,1
9,6,9,1,2,34,2.5,1.12,58,0.07,1,4,-51,0,0,2,628.947352,0,1
9,9,9,1,3,40,3.2,1.05,69,1.2,1,5,-62,0,0,3,793.68419,0,1
6,4,6,1,3,36,2.7,0.06,69,-0.3,1,4,-62,0,0,3,680.526298,0,1
6,6,6,1,1,37,3.6,0.14,69,0.03,1,5,-67,0,1,4,786.315771,0,1
1,1,2,1,3,39,2.7,-1.23,69,-1.37,1,3,-67,0,1,3,727.894717,0,1
2,1,3,1,1,39,3.7,-0.77,69,-1.64,1,4,-67,0,0,4,827.894717,0,1
2,2,2,1,3,39,3,-1.05,68,-0.91,1,4,-61,0,1,3,757.894717,0,1
3,3,3,0,4,31,3.6,-0.75,66,-0.61,1,2,-59,0,1,5,691.578933,0,1
1,1,1,1,3,37,3.1,-2.14,68,-1.65,1,4,-61,0,1,3,736.315771,0,1
4,5,5,0,6,20.3,2.4,-0.25,67,-0.12,1,3,-60,0,1,1,402.6315719,0,1
9,6,9,1,4,42,3.5,1,69,0.03,1,4,-62,0,0,5,855.263136,0,1
2,2,2,1,1,38,3.2,-1.09,57,-0.91,1,4,-50,0,0,4,762.105244,0,1
8,7,8,1,3,32,3.1,0.58,68,0.31,1,3,-61,0,1,3,657.368406,0,1
5,6,5,1,1,42,3.3,-0.08,69,0.18,1,4,-62,0,0,4,835.263136,0,1
1,2,2,0,1,30,2.9,-1.16,64,-0.89,1,1,-57,0,0,4,605.78946,0,1
2,2,3,1,2,35,2,-0.86,62,-0.95,1,4,-60,0,1,2,594.736825,0,1
5,5,5,1,1,38,3.7,0.01,68,-0.21,1,2,-66,0,1,4,812.105244,0,1
6,4,6,1,1,36,2.7,0.21,68,-0.26,1,4,-61,0,0,4,680.526298,0,1
5,5,5,1,4,39,3.5,-0.01,68,-0.17,1,4,-61,0,0,5,807.894717,0,1
5,6,5,1,4,36,2.8,-0.07,68,0.09,1,3,-61,0,1,5,690.526298,0,1
8,5,8,1,1,31,3.5,0.83,68,-0.08,1,2,-61,0,0,4,681.578933,0,1
6,8,6,1,1,40,3,0.14,67,0.57,1,3,-60,0,1,4,773.68419,0,1
1,2,2,1,4,30.5,3.4,-1.17,70,-0.97,1,3,-63,0,0,5,663.6841965,0,0
1,1,1,1,2,38,3.1,-1.69,65,-2.17,1,3,-58,0,0,2,752.105244,0,0
3,1,3,0,4,35.5,3.4,-0.54,68,-2.27,1,3,-61,0,1,5,742.6315615,0,0
4,2,4,1,5,32.3,3.3,-0.44,67,-1.23,2,3,-60,1,0,6,682.1052479,0,1
4,3,5,0,3,29.5,3.1,-0.18,70,-0.63,1,4,-63,0,1,3,617.8947235,0,1
4,5,5,1,1,37,3.2,-0.23,59,-0.06,1,3,-52,0,0,4,746.315771,0,1
4,1,4,0,3,21,3.4,-0.27,62,-2.12,1,3,-60,0,1,3,513.684203,0,0
4,1,4,1,2,35,2.8,-0.4,67,-1.9,1,4,-60,0,0,2,674.736825,0,1
6,5,6,1,3,35,2.4,0.1,68,-0.21,1,5,-61,0,1,3,634.736825,0,1
1,1,2,1,3,32,3.4,-1.11,68,-1.36,1,4,-61,0,1,3,687.368406,0,1
3,3,4,0,4,37,3.4,-0.49,64,-0.53,1,2,-57,0,1,5,766.315771,0,1
3,6,4,1,3,40,2.8,-0.48,64,0.14,1,4,-57,0,1,3,753.68419,0,1
5,5,6,1,1,40,3.4,0.05,68,-0.08,1,3,-61,0,1,4,813.68419,0,1
7,5,8,1,1,34,3.4,0.61,69,-0.09,1,2,-62,0,1,4,718.947352,0,1
10,10,10,1,3,41,2.4,1.46,65,1.6,1,3,-58,0,0,3,729.473663,0,1
9,9,9,1,1,42,3.5,1.06,68,1.22,1,4,-61,0,0,4,855.263136,0,1
8,6,8,1,1,41,3.2,0.76,69,0.04,1,4,-62,0,0,4,809.473663,0,1
9,9,9,0,3,32,3.2,1.04,64,1.25,1,4,-57,0,0,3,667.368406,0,1
2,2,2,1,3,38,3.1,-0.95,69,-1.06,1,2,-62,0,1,3,752.105244,0,1
10,9,10,1,4,43,3.8,1.76,69,1.26,1,4,-62,0,1,5,901.052609,0,1
2,2,2,1,3,33,3.3,-0.97,69,-0.95,1,3,-63,0,1,3,693.157879,0,1
3,2,3,1,2,31,3.3,-0.71,62,-1.11,1,4,-55,0,1,2,661.578933,0,1
1,2,1,1,3,37,3.3,-1.83,69,-1.02,1,4,-62,0,1,3,756.315771,0,1
8,6,8,1,1,34,3.8,0.63,68,0.23,1,3,-61,0,0,4,758.947352,0,1
6,7,7,1,5,43,3.8,0.35,69,0.51,1,4,-62,0,0,6,901.052609,0,1
6,7,6,0,3,32,2.3,0.18,67,0.27,1,4,-60,0,0,3,577.368406,0,1
4,7,5,1,3,31.5,3.2,-0.24,62,0.42,1,4,-60,0,1,3,659.4736695,0,1
1,3,2,1,3,36,2.5,-1.3,69,-0.75,1,4,-62,0,1,3,660.526298,0,1
7,7,7,1,4,40,3.1,0.35,69,0.32,1,3,-62,0,1,5,783.68419,0,1
5,5,5,0,5,38,3.3,-0.03,69,-0.04,1,4,-62,0,1,6,772.105244,0,1
2,3,3,1,3,38,2.8,-0.81,65,-0.83,1,4,-58,0,1,3,722.105244,0,1
9,9,9,0,4,45,3.7,0.89,69,0.92,1,4,-62,0,0,5,922.631555,0,1
2,3,2,0,1,20,3.3,-1.05,68,-0.83,1,3,-61,0,0,4,487.89473,0,0
5,5,6,1,1,39,3.6,0.08,69,-0.14,1,2,-67,0,1,4,817.894717,0,1
6,6,6,0,5,44,3.7,0.15,64,0.21,1,4,-57,0,1,6,906.842082,0,1
8,7,8,1,3,37,2.8,0.59,68,0.35,1,3,-61,0,1,3,706.315771,0,1
8,6,8,1,3,34,2.7,0.73,57,0.14,1,3,-50,0,0,3,648.947352,0,1
4,3,4,1,2,34,2.9,-0.36,67,-0.64,1,2,-60,0,1,2,668.947352,0,1
10,10,10,1,2,35,2.7,1.49,68,1.63,1,4,-61,0,1,2,664.736825,0,1
1,1,1,1,3,42,3.3,-1.33,68,-1.55,1,3,-61,0,1,3,835.263136,0,1
7,6,8,1,6,32,2.2,0.56,50,-0.03,1,4,-43,0,1,1,567.368406,0,1
2,3,2,1,4,39,2.9,-1.06,68,-0.61,2,4,-61,1,0,5,747.894717,0,1
7,6,8,1,1,39,3.4,0.61,68,0.11,1,4,-61,0,1,4,797.894717,0,1
4,3,4,0,3,39,2.7,-0.38,69,-0.63,1,4,-62,0,1,3,727.894717,0,0
7,6,7,1,1,39,2.8,0.43,50,0.29,1,4,-43,0,1,4,737.894717,0,1
5,6,5,1,3,40,2.6,-0.04,57,0.06,1,2,-50,0,1,3,733.68419,0,1
5,8,5,1,3,36,3.7,-0.13,69,0.61,1,3,-62,0,0,3,780.526298,0,1
7,8,7,1,3,40,2.7,0.34,65,0.67,1,3,-58,0,0,3,743.68419,0,1
5,5,5,1,4,39,3.2,-0.07,64,-0.02,1,4,-57,0,0,5,777.894717,0,1
4,3,4,1,5,45,3.5,-0.21,66,-0.67,1,3,-64,0,1,6,902.631555,0,1
7,6,7,1,1,36,3.5,0.36,69,0.17,1,3,-62,0,0,4,760.526298,0,1
10,10,10,1,1,37,3.9,1.91,58,2.18,1,2,-52,0,0,4,816.315771,0,1
4,4,4,0,3,29,3,-0.29,65,-0.42,1,3,-58,0,0,3,599.999987,0,1
10,10,10,1,1,42,3.8,2.1,69,2.11,1,3,-62,0,1,4,885.263136,0,1
10,10,10,1,1,35,3.4,1.34,68,1.42,1,4,-61,0,0,4,734.736825,0,1
2,2,2,0,4,30,2.5,-0.93,69,-1.27,1,3,-62,0,0,5,565.78946,0,1
1,2,2,1,2,28,3.6,-1.16,51,-1.05,1,3,-49,0,0,2,644.210514,0,0
6,5,6,1,3,34,3.3,0.14,68,-0.04,1,4,-61,0,0,3,708.947352,0,1
7,10,7,1,1,36,3.2,0.51,62,2.21,2,3,-55,1,0,4,730.526298,0,1
9,8,9,1,3,40,3.4,1.05,66,0.7,1,4,-59,0,0,3,813.68419,0,1
1,2,2,1,3,29,3.3,-1.19,64,-0.99,1,4,-57,0,1,3,629.999987,0,1
10,10,10,1,6,31,2.8,2.05,66,1.59,1,3,-59,0,0,1,611.578933,0,1
4,5,4,1,2,29,3.4,-0.36,68,-0.11,1,4,-61,0,0,2,639.999987,0,1
9,7,9,1,3,25.5,3.2,1.05,66,0.33,1,2,-59,0,1,3,564.7368315,0,1
6,4,6,1,3,35,3.5,0.12,69,-0.38,1,4,-62,0,1,3,744.736825,0,1
9,9,9,1,2,33,3.2,1.2,69,1.09,1,4,-62,0,0,2,683.157879,0,1
3,2,4,1,4,42,3.4,-0.5,70,-0.96,1,2,-63,0,1,5,845.263136,0,1
5,5,5,1,3,35,2.9,-0.02,67,-0.2,1,4,-60,0,0,3,684.736825,0,1
1,1,1,0,6,26,2.7,-1.54,67,-1.53,1,3,-60,0,1,1,522.631568,0,0
10,10,10,1,1,40,3.6,2.02,68,1.33,1,3,-61,0,0,4,833.68419,0,1
6,6,6,1,5,48,3.3,0.22,60,0.15,1,3,-53,0,1,6,929.999974,0,1
4,4,4,1,3,36,3.4,-0.29,63,-0.5,1,3,-56,0,1,3,750.526298,0,1
1,4,1,0,3,25,2.4,-1.41,60,-0.49,2,4,-58,1,1,3,476.842095,0,1
1,1,2,1,3,27,3.4,-1.21,51,-1.64,1,3,-44,0,0,3,608.421041,0,0
4,5,5,1,3,33,3.3,-0.2,69,-0.05,1,4,-62,0,0,3,693.157879,0,1
2,4,3,1,1,38,3.1,-0.76,66,-0.4,1,3,-64,0,0,4,752.105244,0,1
1,1,1,1,1,33,3.3,-1.38,60,-1.68,1,3,-53,0,1,4,693.157879,0,1
3,5,3,1,2,34,3.3,-0.61,67,-0.19,1,4,-60,0,1,2,708.947352,0,1
1,2,2,1,1,47,3.4,-1.16,67,-1.21,1,4,-60,0,1,4,924.210501,0,1
9,9,9,1,1,33,3.6,1.27,66,1.2,1,2,-59,0,1,4,723.157879,0,1
2,2,2,0,3,24,2.8,-1.08,69,-1.25,1,1,-67,0,0,3,501.052622,0,1
1,2,2,0,1,29,3.2,-1.24,54,-1.32,1,4,-47,0,0,4,619.999987,0,1
3,3,3,1,5,41,3.9,-0.55,68,-0.73,1,2,-61,0,0,6,879.473663,0,1
10,9,10,1,3,39,2.5,1.36,64,1.31,1,3,-57,0,0,3,707.894717,0,1
7,7,7,1,5,46,3.4,0.6,69,0.39,1,4,-62,0,1,6,908.421028,0,1
8,8,8,1,3,33,3.3,0.6,45,0.8,1,1,-43,0,0,3,693.157879,0,1
8,10,8,1,2,37,3.1,0.75,69,1.54,1,4,-62,0,0,2,736.315771,0,1
5,7,5,1,4,42,3.5,-0.02,68,0.44,1,4,-61,0,0,5,855.263136,0,1
8,8,8,1,3,34,3.4,0.79,69,0.61,1,4,-62,0,0,3,718.947352,0,1
2,2,3,1,3,34,3.4,-0.78,69,-0.93,1,4,-62,0,0,3,718.947352,0,1
5,8,5,1,4,46,3.5,-0.16,65,0.6,1,3,-58,0,1,5,918.421028,0,1
8,9,8,1,1,35,3.4,0.79,60,1.02,1,4,-53,0,0,4,734.736825,0,1
5,7,5,1,4,38,3.5,-0.06,69,0.31,1,4,-62,0,1,5,792.105244,0,1
6,7,6,1,3,34,3.5,0.14,33,0.4,2,3,-26,1,0,3,728.947352,0,1
7,9,8,0,4,41,3.7,0.55,62,1.08,1,1,-55,0,1,5,859.473663,0,1
9,9,9,1,1,33,3.3,1.27,64,1.01,1,4,-62,0,0,4,693.157879,0,1
8,4,9,1,4,47,3.6,0.86,69,-0.31,1,4,-62,0,0,5,944.210501,0,1
7,7,7,1,4,36,3.3,0.33,67,0.38,1,4,-60,0,1,5,740.526298,0,1
10,9,10,1,3,42,3.2,1.52,69,1.09,1,3,-62,0,1,3,825.263136,0,1
4,2,4,1,1,30,2.7,-0.24,57,-0.92,2,4,-55,1,1,4,585.78946,0,1
1,4,2,1,1,20,3,-1.14,63,-0.44,1,3,-56,0,1,4,457.89473,0,1
2,2,2,1,5,47,3.5,-1.12,69,-0.85,1,4,-62,0,1,6,934.210501,0,1
6,5,6,1,4,41,3.4,0.21,69,-0.16,1,5,-62,0,0,5,829.473663,0,1
10,7,10,1,1,35,3.1,1.74,68,0.43,2,4,-66,1,0,4,704.736825,0,1
4,4,5,0,1,30,3.4,-0.17,65,-0.38,1,3,-58,0,0,4,655.78946,0,1
6,7,6,0,1,38,3.6,0.19,67,0.37,1,3,-65,0,0,4,802.105244,0,1
3,3,3,0,4,34,3.6,-0.66,61,-0.53,2,1,-54,1,1,5,738.947352,0,1
10,10,10,1,2,44,2.3,2.65,67,2.5,1,3,-60,0,1,2,766.842082,0,1
2,2,3,1,2,33,3.5,-0.84,67,-1.19,1,4,-65,0,0,2,713.157879,0,0
7,7,8,1,2,34,3.2,0.53,67,0.54,1,4,-60,0,1,2,698.947352,0,1
8,8,8,1,2,32,2.6,0.65,69,0.63,1,5,-62,0,1,2,607.368406,0,1
9,9,9,1,4,42,3,1.23,67,0.91,1,2,-60,0,0,5,805.263136,0,1
10,10,10,1,1,34,3.6,1.68,69,1.93,1,3,-62,0,1,4,738.947352,0,1
2,4,2,1,4,30,3.2,-1.14,65,-0.37,2,3,-58,1,0,5,635.78946,0,1
3,3,3,1,1,45,2.9,-0.69,63,-0.79,1,4,-56,0,0,4,842.631555,0,1
9,10,9,0,6,31,3.7,1.04,69,1.64,1,3,-62,0,0,1,701.578933,0,1
10,9,10,1,2,27.5,3.2,1.52,68,1.12,1,3,-61,0,0,2,596.3157775,0,1
4,3,4,1,4,31,3.7,-0.37,69,-0.82,1,4,-62,0,0,5,701.578933,0,1
1,1,1,0,3,36,2.8,-1.98,69,-1.97,1,4,-62,0,1,3,690.526298,0,1
8,7,9,1,3,40,3.1,0.84,69,0.27,1,4,-62,0,0,3,783.68419,0,1
9,6,9,1,3,30.5,3.8,1.02,67,0.15,1,3,-60,0,0,3,703.6841965,0,1
4,2,4,0,4,30,2.6,-0.33,65,-1.09,1,1,-58,0,0,5,575.78946,0,1
7,7,8,1,4,48,3.5,0.55,68,0.28,1,5,-61,0,1,5,949.999974,0,1
9,7,9,1,2,38,3.4,0.89,68,0.41,1,3,-61,0,1,2,782.105244,0,1
9,9,9,1,1,43,3.9,1.13,69,1.28,1,3,-62,0,0,4,911.052609,0,1
8,10,8,1,2,40,3.9,0.77,68,1.43,1,3,-61,0,0,2,863.68419,0,1
5,6,5,1,1,41,3.1,-0.11,64,0.21,1,4,-57,0,1,4,799.473663,0,1
6,5,6,1,4,40,2.9,0.08,69,-0.02,1,5,-62,0,0,5,763.68419,0,1
2,2,2,0,3,25,3.5,-0.89,68,-1.17,1,3,-61,0,0,3,586.842095,0,1
9,8,9,1,1,43,3.6,0.92,62,0.79,1,2,-55,0,1,4,881.052609,0,1
3,5,3,1,3,40,2.8,-0.59,57,-0.27,1,3,-55,0,0,3,753.68419,0,1
10,10,10,1,3,36,3.7,1.58,66,1.52,2,3,-64,1,1,3,780.526298,0,1
7,8,7,1,3,37,3,0.4,68,0.83,1,5,-61,0,1,3,726.315771,0,1
4,4,4,1,1,44,3.3,-0.4,64,-0.46,1,4,-57,0,1,4,866.842082,0,1
1,1,1,0,1,40,3.7,-1.59,67,-2.01,1,3,-60,0,1,4,843.68419,0,1
1,1,1,0,6,31,2.9,-1.69,68,-1.53,1,4,-61,0,1,1,621.578933,0,1
3,4,3,0,3,40,2.6,-0.62,64,-0.34,1,2,-57,0,0,3,733.68419,0,1
3,2,3,1,1,44,3.4,-0.51,61,-1.27,1,3,-54,0,1,4,876.842082,0,1
10,10,10,1,1,39,3.1,1.84,63,2.12,1,5,-56,0,1,4,767.894717,0,1
10,10,10,1,2,40,3.2,1.99,61,1.95,1,4,-54,0,0,2,793.68419,0,1
5,8,6,1,4,42,3.7,0.01,66,0.77,1,5,-59,0,1,5,875.263136,0,1
8,10,9,1,2,38,2.8,0.83,68,1.45,1,3,-61,0,1,2,722.105244,0,1
6,6,7,1,4,33.5,3.5,0.26,69,0.08,1,3,-62,0,0,5,721.0526155,0,1
6,8,6,1,2,34.5,2.8,0.17,67,0.55,1,5,-60,0,1,2,666.8420885,0,1
8,7,8,1,3,31,3.7,0.57,68,0.44,1,3,-61,0,1,3,701.578933,0,1
2,2,2,1,3,31,3,-0.94,58,-1.1,1,4,-56,0,0,3,631.578933,0,1
7,7,7,1,3,31,3,0.44,64,0.47,1,3,-57,0,0,3,631.578933,0,1
10,9,10,1,4,42,3.6,1.37,64,1.2,1,5,-57,0,0,5,865.263136,0,1
10,9,10,1,4,34.5,3.6,1.68,66,1.24,1,4,-59,0,1,5,746.8420885,0,1
4,4,4,0,3,27,2.8,-0.28,63,-0.4,2,2,-61,1,0,3,548.421041,0,0
3,3,4,1,4,40,3.3,-0.49,69,-0.6,1,4,-62,0,0,5,803.68419,0,1
4,7,4,1,3,29,3.1,-0.25,66,0.36,1,4,-59,0,0,3,609.999987,0,1
1,1,1,0,2,23.7,3,-1.62,68,-2.13,1,3,-61,0,0,2,516.3157801,0,0
7,6,7,1,1,36,3.2,0.37,67,0.15,1,4,-60,0,1,4,730.526298,0,1
8,6,8,1,1,33,3.5,0.66,68,0.14,1,3,-61,0,1,4,713.157879,0,1
7,7,7,1,3,36,2.9,0.36,48,0.46,2,3,-46,1,0,3,700.526298,0,1
10,10,10,1,1,34,3.6,1.55,69,1.77,1,4,-62,0,1,4,738.947352,0,1
5,4,5,1,4,42,3.6,-0.02,69,-0.32,1,4,-62,0,1,5,865.263136,0,1
5,3,5,1,5,41,3.2,-0.08,66,-0.61,2,4,-59,1,1,6,809.473663,0,1
8,7,8,1,1,43,3.6,0.63,69,0.49,1,5,-62,0,1,4,881.052609,0,1
10,9,10,1,4,40.5,3.8,1.52,67,1.1,1,4,-60,0,1,5,861.5789265,0,1
4,5,4,1,3,32,3.3,-0.37,63,-0.15,1,4,-56,0,0,3,677.368406,0,1
5,5,5,1,1,38,3.3,-0.05,64,-0.15,1,4,-57,0,0,4,772.105244,0,1
9,7,9,1,3,33.5,3.5,0.91,68,0.45,1,3,-61,0,1,3,721.0526155,0,1
5,8,5,0,4,46,3.7,-0.18,69,0.66,1,3,-62,0,1,5,938.421028,0,1
8,8,8,1,3,42,3.5,0.79,64,0.85,1,3,-57,0,1,3,855.263136,0,1
10,10,10,1,3,38,3.2,1.6,50,1.52,2,4,-43,1,0,3,762.105244,0,1
4,3,4,1,1,39,3.7,-0.39,69,-0.67,1,3,-62,0,1,4,827.894717,0,1
2,2,2,1,3,45,2.6,-1.05,66,-1.28,1,4,-59,0,1,3,812.631555,0,0
4,2,4,1,1,30,3.5,-0.3,69,-0.99,1,4,-62,0,0,4,665.78946,0,1
1,1,1,0,1,34,3.2,-1.6,64,-1.79,1,2,-57,0,1,4,698.947352,0,0
7,7,7,1,4,39,3.2,0.37,67,0.31,2,3,-60,1,0,5,777.894717,0,1
4,6,5,1,1,38,3.5,-0.2,69,0.24,1,4,-67,0,1,4,792.105244,0,1
6,7,6,1,1,46,3.2,0.12,68,0.46,1,4,-61,0,1,4,888.421028,0,1
10,9,10,1,4,37,3.1,1.37,65,1.07,1,4,-58,0,1,5,736.315771,0,1
6,2,6,1,3,35,2.8,0.08,66,-1.16,2,3,-59,1,1,3,674.736825,0,1
8,8,8,1,3,27.5,3.4,0.82,67,0.74,1,4,-65,0,1,3,616.3157775,0,1
1,2,1,1,5,37,3.9,-1.38,69,-1.17,1,4,-62,0,1,6,816.315771,0,1
2,3,2,1,3,27,2.4,-1.11,49,-0.88,2,4,-42,1,1,3,508.421041,0,0
5,3,5,0,1,39,2.4,-0.06,68,-0.7,1,2,-61,0,1,4,697.894717,0,1
10,10,10,1,3,38,3,1.62,56,1.56,1,4,-49,0,1,3,742.105244,0,1
10,10,10,1,2,34,3.7,2.23,67,2.63,2,1,-60,1,0,2,748.947352,0,1
4,3,4,1,5,43,3.8,-0.26,70,-0.54,1,4,-63,0,0,6,901.052609,0,1
3,2,3,1,2,32,3.3,-0.65,69,-1.08,1,3,-62,0,0,2,677.368406,0,0
9,9,9,1,1,35,3.6,1.25,69,1.03,1,3,-62,0,0,4,754.736825,0,1
8,10,8,1,4,36,3.4,0.61,69,1.49,1,4,-62,0,1,5,750.526298,0,1
6,5,6,1,4,40,3.4,0.07,69,-0.23,1,4,-62,0,0,5,813.68419,0,1
6,8,6,1,4,36,2.9,0.17,65,0.79,2,4,-58,1,0,5,700.526298,0,1
8,8,8,1,3,39,3,0.59,69,0.66,1,3,-62,0,0,3,757.894717,0,1
6,6,7,1,3,40,3.6,0.28,68,0.03,1,4,-61,0,1,3,833.68419,0,1
8,9,8,1,1,45,3.9,0.62,69,1.1,1,4,-62,0,1,4,942.631555,0,1
5,5,5,1,1,41,3.1,-0.07,69,-0.08,1,3,-62,0,1,4,799.473663,0,1
6,5,6,1,1,36,2.9,0.28,69,-0.19,1,3,-62,0,1,4,700.526298,0,1
8,7,8,1,2,36,2.8,0.68,67,0.38,1,3,-60,0,1,2,690.526298,0,1
2,1,2,1,4,27,3.6,-0.98,68,-1.32,1,4,-61,0,1,5,628.421041,0,1
2,4,3,1,1,42,2.8,-0.75,68,-0.47,1,4,-66,0,1,4,785.263136,0,1
2,3,2,1,1,31,3.2,-0.96,68,-0.87,1,3,-61,0,1,4,651.578933,0,1
2,1,2,0,1,32,2.6,-1.03,68,-1.35,1,3,-61,0,0,4,607.368406,0,1
7,9,7,1,3,35,2.9,0.39,69,1.08,1,3,-62,0,0,3,684.736825,0,1
3,3,3,1,3,36.5,2.6,-0.58,63,-0.81,1,4,-56,0,1,3,678.4210345,0,1
9,10,9,1,1,37,3.4,1.22,59,1.38,1,3,-52,0,0,4,766.315771,0,1
4,5,4,1,1,37,3.7,-0.39,69,-0.09,1,3,-62,0,0,4,796.315771,0,1
1,1,1,0,1,29,2.7,-1.69,61,-1.86,1,3,-59,0,0,4,569.999987,0,1
7,8,7,1,1,35.5,2.9,0.41,68,0.6,1,4,-61,0,1,4,692.6315615,0,0
5,1,5,1,1,33,3,0.01,67,-2.07,1,4,-60,0,1,4,663.157879,0,1
6,7,6,1,3,32,3.4,0.1,69,0.48,1,4,-62,0,1,3,687.368406,0,1
